conf-2.mol2	228.88705
tmp_ref.mol2	231.71443
conf-14.mol2	232.55484
conf-6.mol2	233.74209
conf-5.mol2	234.9045
conf-8.mol2	236.43776
conf-1.mol2	237.00861
conf-4.mol2	237.01763
conf-7.mol2	237.62535
conf-12.mol2	238.16796
conf-13.mol2	241.46725
conf-16.mol2	244.34918
conf-11.mol2	248.49853
conf-9.mol2	248.51711
conf-10.mol2	250.30573
conf-3.mol2	251.44469
conf-15.mol2	257.80371
