tmp_ref.mol2	107.44015
conf-20.mol2	108.67521
conf-25.mol2	108.92991
conf-31.mol2	110.09078
conf-1.mol2	110.63291
conf-4.mol2	111.28567
conf-35.mol2	111.35423
conf-22.mol2	111.45879
conf-29.mol2	112.37096
conf-17.mol2	113.99184
conf-15.mol2	114.62483
conf-3.mol2	117.3616
conf-11.mol2	118.09122
conf-24.mol2	118.65529
conf-9.mol2	119.17406
conf-6.mol2	119.96668
conf-13.mol2	120.1108
conf-41.mol2	120.25867
conf-5.mol2	120.26481
conf-2.mol2	121.09492
