conf-43.mol2	58.45409
conf-6.mol2	60.15565
conf-8.mol2	60.77829
tmp_ref.mol2	60.97233
conf-32.mol2	61.51742
conf-2.mol2	61.68328
conf-7.mol2	62.55038
conf-10.mol2	62.67617
conf-42.mol2	63.53125
conf-33.mol2	64.31538
conf-50.mol2	65.08678
conf-37.mol2	65.38689
conf-34.mol2	65.4925
conf-26.mol2	66.17627
conf-5.mol2	67.03987
conf-40.mol2	67.0502
conf-13.mol2	67.47408
conf-16.mol2	67.81734
conf-31.mol2	67.81967
conf-36.mol2	67.89188
