conf-1.mol2	29.6523
tmp_ref.mol2	30.55489
conf-15.mol2	31.6127
conf-63.mol2	32.3576
conf-8.mol2	32.76087
conf-9.mol2	32.81807
conf-49.mol2	32.89905
conf-36.mol2	33.43824
conf-37.mol2	33.92994
conf-73.mol2	34.17838
conf-72.mol2	34.22933
conf-28.mol2	34.3229
conf-24.mol2	34.53638
conf-66.mol2	34.63259
conf-47.mol2	34.714
conf-75.mol2	35.10613
conf-68.mol2	35.4289
conf-10.mol2	35.55214
conf-35.mol2	35.92192
conf-34.mol2	36.0971
