conf-8.mol2	-33.67037
conf-3.mol2	-33.66907
conf-30.mol2	-33.66409
conf-28.mol2	-33.6059
conf-5.mol2	-32.96801
conf-2.mol2	-32.81638
conf-1.mol2	-32.08855
conf-24.mol2	-32.00926
conf-19.mol2	-31.98003
conf-7.mol2	-31.89994
conf-41.mol2	-31.881
conf-18.mol2	-31.66832
conf-31.mol2	-31.64799
conf-37.mol2	-31.44793
conf-42.mol2	-30.71219
conf-12.mol2	-30.53937
conf-34.mol2	-30.13586
conf-22.mol2	-29.99468
conf-39.mol2	-29.99013
tmp_ref.mol2	-21.60737
