conf-88.mol2	5.00722
conf-39.mol2	5.63279
conf-35.mol2	5.74713
conf-36.mol2	6.32532
conf-17.mol2	6.33701
conf-48.mol2	6.69328
conf-45.mol2	6.86721
conf-24.mol2	6.97899
conf-41.mol2	6.99757
conf-43.mol2	7.05806
conf-30.mol2	7.52443
conf-15.mol2	7.75539
conf-28.mol2	8.07858
conf-69.mol2	8.2752
conf-10.mol2	8.44748
conf-44.mol2	8.61372
conf-46.mol2	8.66263
conf-71.mol2	8.73799
conf-82.mol2	8.81389
tmp_ref.mol2	13.89135
