conf-10.mol2	110.74372
conf-1.mol2	111.3412
conf-31.mol2	111.75044
conf-11.mol2	114.07275
conf-33.mol2	115.03355
conf-63.mol2	115.62013
conf-61.mol2	115.94187
conf-2.mol2	116.7439
tmp_ref.mol2	118.36985
conf-41.mol2	118.43959
conf-28.mol2	120.40615
conf-34.mol2	120.57089
conf-8.mol2	120.73841
conf-73.mol2	120.84582
conf-18.mol2	121.0994
conf-25.mol2	122.48524
conf-39.mol2	122.86357
conf-43.mol2	123.11648
conf-5.mol2	123.36452
conf-19.mol2	123.37287
